,상품이름,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10 (예측)
335,톰포드향수,19650,21520,20970,25120,23850,20950,25220,18910,18770,20680,22640,21250,21170,27950,33800,26410,28810,24220,27950,27480,29110,29260,28450,31370,27040,37050,39230,33390,30970,47540,29950,35160,29340,33650,35690,33430
336,닥터지토너,8800,7290,8580,8630,7980,7330,8950,7610,8470,7140,6690,7000,7230,7660,7980,8050,8460,7570,7760,8520,7560,9860,9370,9740,11040,11260,12580,12370,11110,11470,13460,14280,12400,11700,11410,10370
337,페리페라틴트,13990,12380,12720,12970,14170,10860,11180,8980,8270,8270,7100,7810,7520,6450,6440,6620,8220,7150,7340,7430,8250,10010,10290,9090,11180,13320,14710,14290,21530,16130,24590,26470,22690,25500,28550,20720
338,ahc마스크팩,25850,29450,35600,31210,28900,24130,24750,21280,18980,17450,16590,18590,17190,17760,16340,14930,14690,12870,13030,11330,12550,12770,12810,13230,13590,14420,15790,14550,13790,12930,14570,12610,13410,15230,12860,16640
339,리엔케이,20330,20480,23340,19960,17820,18120,18170,16060,22270,12700,17860,20440,23870,15730,13530,12570,12060,12070,11930,11070,10270,10470,10220,9300,9190,9520,13380,10660,10500,9350,9450,8570,8100,10590,10800,9590
340,딥디크롬브로단로,30380,28670,37720,30540,30130,30060,27810,23560,27120,31530,31350,26060,25460,28750,25910,27830,28000,24210,25970,22390,22870,29520,26450,28480,21630,23360,24410,26050,26710,21320,20880,19740,18450,21480,17010,12830
341,바닐라코클렌징밤,5920,6100,7290,8340,20420,20240,12170,13650,11570,10790,11760,11090,10830,10540,10650,5910,6910,5010,5400,5760,4940,4410,8400,9130,13990,12960,11860,12240,16240,15830,14870,17020,14040,15560,16090,20220
342,제로이드수딩크림,11170,24280,17990,17010,25090,16640,16460,12460,12090,16700,13200,14280,14380,16160,17870,11890,15290,10890,11690,10670,12490,13710,12320,11860,10090,5560,6230,7930,20950,12390,12030,11210,10440,12070,10260,9310
343,쿠션팩트,27260,26450,28960,23860,23690,24090,21590,20320,23020,19810,16460,14900,15520,13760,14830,15740,19030,19250,19460,17940,17230,16910,15770,17950,19120,18400,20650,19540,20480,23470,28110,24500,20950,27210,20400,20040
344,아이오페선크림,4170,4470,5110,5280,6940,9290,14210,16340,8740,5670,3940,4560,4270,4020,6580,9760,12920,16250,17590,15060,13660,9660,6630,6690,6270,5390,6990,7610,10700,15740,18620,14670,12320,9460,8570,7760
345,투쿨포스쿨프로타주,590,1020,1170,1380,1070,650,810,190,2220,2230,1010,2230,2350,2020,2030,2920,3560,4020,4580,3780,1750,520,3570,560,7160,10320,11710,10730,12030,17130,17000,14800,18440,15770,13000,12830
346,토너,21910,22410,28740,28970,38000,33170,28840,28140,25710,23960,25960,24540,29480,27500,28030,24200,29020,28330,27670,31720,34090,35010,31320,30220,27680,26620,28360,29350,26610,24190,23720,24520,23990,21360,19150,26030
347,ahc선쿠션,2310,1740,2030,2240,3950,26710,58810,51440,25140,14110,4040,2920,1470,1190,1210,1370,4930,37160,45530,41570,30510,10700,3570,2850,2000,1850,2100,2360,4600,47660,51820,27980,17230,7250,4410,3220
348,디올립스틱,40230,43000,43620,35660,32360,24030,24370,17170,17420,18130,19010,18450,18280,20260,22340,27420,21790,17010,20300,15270,14690,17350,21880,23960,23580,29690,46490,34190,27700,41780,44080,28940,26220,30990,39840,34710
349,남성청결제,10580,13700,17380,16240,25180,24030,26740,30750,32540,60050,28280,22480,16810,18840,18280,15390,19590,21440,25340,27480,30210,25050,20890,21290,18320,18460,20460,23860,25410,25740,19530,24130,40660,25800,19380,29410
350,아리아나그란데향수,4130,4130,4530,4780,155750,18240,35620,16620,13990,15150,15910,15600,19900,30320,25870,29800,26050,17970,21700,16370,15050,18160,19430,19400,17410,22480,20750,21270,19730,14940,16490,12940,12710,13590,17920,15340
351,age20's팩트,44890,39740,44660,39150,33910,21060,23620,9950,1730,4380,22620,23890,33420,30310,20970,17210,21470,23410,21400,19990,17120,16110,19670,17350,24250,21850,22180,19100,20400,22920,27350,23440,20220,20920,24880,28040
352,에스트라,24390,30900,29530,26040,32800,26520,26770,20060,18350,17960,24250,27480,40000,34470,35270,27540,26530,31650,28080,28190,30690,28300,26590,31980,32080,31610,36980,33910,34870,34570,36350,32840,28150,36600,39960,51680
353,비욘드바디워시,10080,10350,11330,10890,11980,9100,10670,13150,14230,13910,13170,9610,9030,11190,9730,8920,10820,9120,12810,12380,14990,14950,15440,11610,10070,9830,13680,10550,10710,10090,12840,13050,13000,14440,12680,10370
354,필링젤,15620,14270,16120,17360,21300,31280,17950,15180,14650,15360,17550,16000,14250,18510,17250,14150,14730,16350,15640,16370,16340,20140,19520,18330,14620,13110,14920,17290,15040,17460,13520,13800,14550,16350,12470,11560
355,설화수쿠션,9530,9740,10850,8150,9110,7600,8420,4700,5310,4910,6010,5610,5690,4500,5450,5020,5940,6090,8560,6480,5690,6740,7280,7720,9280,11250,13950,10780,10510,11420,15710,14280,9540,10140,13180,15750
356,헤어미스트,9160,9820,9510,9370,10080,9950,9290,8180,8210,11890,8480,8840,11180,13710,12490,12330,13800,11120,12480,11770,11780,11940,11800,11930,12320,14460,15270,15840,14580,14420,15740,12140,13710,13320,12050,12050
357,딥디크오데썽,13180,13630,15230,15100,17920,18500,22340,18710,17670,24310,18070,16970,16880,20410,18260,20250,25230,28380,29550,26960,25820,26880,21010,20120,16940,18480,19600,21880,23770,22030,23660,22580,22860,22280,18840,16160
358,아토베리어,16280,18560,18970,16540,22810,26860,22460,17060,14430,11410,13260,23510,39340,36320,32930,28100,28520,24880,21300,18080,18280,17830,18320,22440,25750,25040,33970,29890,25030,24450,24770,21070,16030,16650,19970,32900
359,알페신카페인샴푸,8290,12610,13350,11310,11340,10850,13160,20120,15390,12090,11080,16590,41890,22690,13270,13000,13000,17920,15290,12330,21590,32160,13040,10980,18840,13570,10810,15790,7290,14810,11300,11090,9770,10590,11880,8110
360,딥디크롬브로단로,30380,28670,37720,30540,30130,30060,27810,23560,27120,31530,31350,26060,25460,28750,25910,27830,28000,24210,25970,22390,22870,29520,26450,28480,21630,23360,24410,26050,26710,21320,20880,19740,18450,21480,17010,12830
361,더마큐어베베스킨크림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8720,31680,31480,34020,16410,10390,13930,15270,20510,11110,6810
362,키엘선크림,7560,6540,8790,8310,9600,12720,16320,14230,10160,7670,5230,5730,4700,4470,6250,7860,11010,16010,15490,13450,11820,8700,6440,9190,6700,6240,7690,7610,9810,16670,27950,16660,13610,11650,9810,7320
363,케라스타즈,21370,21280,21730,23050,24450,22420,23820,21780,21920,28560,24820,24980,32720,30610,32160,25870,28650,25730,26340,27930,27930,26050,27850,27530,27030,24390,30700,25870,24980,24740,25870,25640,26420,35090,24830,24470
364,아모스,30150,31570,32970,35100,39670,35160,34120,30080,29670,29790,28500,27260,28320,33140,32470,28340,31380,28340,30600,28750,27930,27970,26320,25310,23550,25810,27350,27280,28040,25650,25860,24580,23530,25200,24110,25250
365,클렌징밀크,6910,11170,14150,16430,13610,10060,9040,6820,8140,7790,6660,6440,7830,11160,21610,17970,15600,15290,18090,20490,13790,12400,11300,10700,9340,9800,14180,13740,14290,22730,22950,17590,15050,16120,19810,22710
366,더랩바이블랑두토너,8510,7610,13030,11630,18090,10560,19530,13550,14400,12220,12990,8370,10820,12830,10560,8410,8500,8350,9570,20060,10640,11970,13750,9170,8790,12840,9540,8950,13280,6920,7160,9730,4690,7530,6290,5130
367,샴푸추천,25040,18390,27000,39360,52630,42460,40100,37860,40710,45290,39700,34170,35900,39710,45420,38710,39530,34770,37090,37380,37500,38560,35700,32820,32700,37400,45710,45270,45370,37030,40400,43870,42960,39450,31780,37520
368,샤넬립스틱,84250,113420,123930,94190,70680,50360,67850,41810,43500,50130,47450,47340,46260,58640,49810,47180,41830,41090,48000,30350,30270,33720,35680,33750,36980,48630,49300,44220,41280,38110,50910,36120,44050,48520,50540,47240
369,남자로션,17440,18130,16080,15810,17060,14660,12980,10570,10740,10460,11940,14680,15040,17280,16610,15430,15610,13960,13450,12230,11950,12890,12280,14410,15070,16610,18740,19140,16270,15230,14590,13710,13640,13220,12220,16440
370,탬버린즈,13520,13200,13570,18850,20490,27260,28330,19060,17190,16960,20700,27180,26820,46850,63910,53420,79070,75470,75680,84480,86050,151380,164880,144040,152850,161710,117860,140010,109150,74980,80130,75810,58800,73260,130360,202820
371,바비브라운립밤,14520,24090,22270,17590,17120,14050,11160,9260,11400,12710,13640,24570,22640,28270,27970,22340,16540,12650,12190,9070,9960,12420,12930,15740,21880,24280,21380,18610,15090,12720,17170,9620,7820,10580,11930,13650
372,쉐이빙폼,11260,11300,12240,12350,13650,12720,12370,11090,10470,10490,10210,9500,9350,10130,11570,9700,9770,9620,11120,10880,10790,12140,10980,9020,8470,9260,11810,10810,10010,9530,10120,9520,9640,10160,8620,10070
373,아로마오일,25470,27450,26250,27950,29410,24730,24640,22100,22700,23170,43680,39900,33680,36430,31080,23750,25470,22330,37730,26390,25300,25920,23850,32760,29740,28920,29870,36600,29890,23860,28650,24400,23670,27360,24100,26620
374,여드름압출기,19030,16500,18000,19010,22580,18880,19170,17360,18130,19770,20080,19490,16930,21630,23120,20110,20710,19430,18300,17110,19530,19780,18360,16420,14750,14430,16750,17430,15470,15120,15760,14680,15470,17430,15470,12040
375,눈썹타투펜,12180,13490,15370,15830,15810,20060,18500,16440,30420,32620,22950,15790,15130,13920,16600,30740,29350,20170,23650,23380,24570,23700,19270,19540,17980,18480,24390,23630,20240,19760,20450,19660,22250,21770,16790,14590
376,헤어오일,12550,11720,13670,12770,12120,11260,10980,9970,10470,9980,9780,11160,12650,12560,12300,10860,11930,10520,10240,11230,12840,13500,15100,13950,15400,14700,14970,17410,17770,11990,14030,19050,23260,25520,14740,71700
377,여자향수,28410,32010,25870,28150,33520,27560,29740,24910,24880,24820,23150,22250,23340,28290,19610,20020,21890,17980,19650,17140,17050,19610,18830,19620,17240,22530,17890,18580,18580,15960,19660,17820,17500,19400,19420,17190
378,랑방에끌라드아르페쥬,27370,32470,30880,35220,36560,26110,32520,18760,20490,19690,19370,20660,25250,36060,27450,31120,28780,23470,31220,19720,19000,20150,20740,19680,19030,20660,21390,23010,19850,15270,17840,14370,14300,13380,13730,16540
379,러쉬바디스프레이,14620,19890,28170,23890,40070,28680,33970,32410,32160,32420,31030,28560,24770,32660,31620,43160,33580,32420,32270,33140,36580,34520,31210,26930,23330,23930,24000,25510,21770,20650,23510,24870,30630,30140,25100,23550
380,아틀리에비멀티프라임비타민파우더토너400ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,로라메르시에엠버바닐라,4690,5220,3090,2720,3560,3400,1640,3940,1930,8240,14650,21460,31620,31590,22360,13010,11370,8010,7160,5380,7070,10340,16860,21990,22700,20070,19670,14910,10410,8270,8280,5550,4940,9190,11020,30090
382,마유크림,50030,49740,47260,35370,36990,34280,33150,25390,24220,22020,28860,36910,30360,29490,25080,21450,20200,18360,17350,14720,12450,14360,15500,17860,21420,21150,22200,19770,16920,14220,15250,14050,13430,14070,15670,19790
383,아쿠아디파르마,37250,27930,26500,38690,40880,39070,45780,46700,49050,40310,44790,55040,40640,62960,55070,58180,68680,65710,70840,69560,62220,66600,64840,55120,51170,64420,61360,67270,68160,68520,102190,78040,71090,66430,60980,48690
384,에뛰드픽싱틴트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,69310,29760,19030,31690,16670,49460,26230,20500,23850,24460,32420,23300,16310,20160,18870,22850,20120,22940,19030
385,록시땅필로우미스트,7570,11230,11520,14440,15270,14500,11750,12410,22020,16760,19710,28920,21000,22950,19880,18890,17600,13310,21840,15540,19090,18980,31250,25890,27300,35410,31890,31170,25210,19240,18650,13650,12150,14970,15670,12040
386,네일파츠,18370,27140,33630,28880,34470,29450,26670,29840,35390,38370,28850,21450,22350,42120,35320,20950,18380,15740,17440,16680,21760,17810,13940,14090,15540,18800,18860,15960,14810,12740,13640,15390,19250,15680,12360,11360
387,아비브어성초팩,7790,9440,9940,9360,11210,9360,11830,13340,11290,13300,13910,11140,9930,10570,9780,11180,11100,8170,8530,10180,9020,8890,7630,6530,6050,7550,6820,6770,6250,9550,8940,8440,7600,8300,6440,9230
388,조르지오아르마니쿠션,23680,25140,30110,31250,27030,12600,19910,18860,21870,22910,16320,15980,15970,13170,13400,14200,13520,13730,21960,15780,14510,13950,13270,14700,14540,15880,28240,17470,14480,14410,16890,16440,15290,16950,13200,6670
389,제네틱씬크로크림,10,10,0,0,0,10,3480,53140,23340,12120,8420,42690,10960,18360,15000,6280,27670,11990,16900,26850,22140,20610,15690,19320,20920,28480,26260,28090,26400,19680,20650,27410,11170,17740,16050,11540
390,버츠비립밤,31490,36200,24620,20260,18350,15720,10990,7110,7100,7500,17300,29990,30300,30770,19880,13730,10960,9150,7890,5400,5460,7490,10420,21040,24010,25530,20580,15820,10570,8930,9560,7010,5720,7500,11800,22420
391,피지오겔레드수딩ai크림,700,2980,3220,11780,6210,4980,5900,4070,2030,4750,9080,25350,19200,25450,33010,17020,15760,13870,10720,8960,10520,11920,12020,12720,13380,13920,17620,13900,13420,10860,17600,10240,7120,7340,10010,13090
392,컨실러,19750,20550,25550,22880,23930,20790,21490,17360,18200,16940,14510,15660,15120,13760,15960,16590,17120,16200,17220,16480,13890,13290,12830,14610,13930,13930,15180,16810,15600,21930,22250,17670,17200,16290,17330,16230
393,우르오스스킨밀크,9930,9800,8550,10470,12040,10000,10800,6470,6330,4010,5930,8610,8200,7590,9970,7590,7500,6140,5970,5630,4710,3930,3880,4920,5400,6030,8440,9240,7750,6620,6630,5390,4560,4700,5750,7730
394,컬링에센스,5140,6400,8170,7520,7750,8980,10280,8560,8580,8280,7700,8620,8660,8280,7560,5650,6030,5930,6120,5240,5240,7070,6480,6970,6670,6480,7410,8670,9790,10850,13620,14390,11490,11170,10850,10520
395,프라이머,37690,39330,38660,37000,39320,37520,36850,35250,35160,61680,33900,32300,29030,27160,30430,27330,32420,34510,33890,31550,27670,26690,26020,29940,26470,26880,29890,28290,31250,36150,38180,34110,35760,35290,32790,36800
396,마몽드헤어팡팡,10740,9510,10110,11610,8650,7110,5820,1920,4540,2820,1970,4800,2680,2550,3810,2790,3630,3010,1950,2230,2950,2690,4440,4310,4370,7480,12270,8500,11080,8840,8850,8960,7030,7670,8020,8520
397,아누아어성초패드,0,0,0,0,0,0,0,0,0,0,80,310,2290,8000,12150,7790,7860,7640,11620,8470,10070,12970,13200,12900,10480,10160,11710,14280,17720,11970,12440,12300,9590,10800,10390,8550
398,제니하우스염색약,28550,18950,31080,41860,56080,51840,36750,36180,21170,25190,21330,18500,16310,15720,20650,13800,4870,3250,22510,19220,15150,14010,13550,16730,16290,17600,20110,18750,18390,14450,12520,13930,11080,12220,14460,9020
399,쥐젖제거크림,4310,4620,5940,5830,7290,7270,9650,9410,9520,12000,8790,5930,5110,6190,6240,6280,7550,8740,9370,11820,17820,72690,21520,21350,17480,16110,24080,30130,30930,30790,38980,40540,53780,53620,34800,15180
400,아틀리에비멀티프라임비타민파우더토너400ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,넘버즈인,23310,26530,47630,61490,45460,80990,91490,67660,53780,46680,43170,44960,64770,86380,113430,66910,69640,88050,96450,61560,73560,93080,87210,87670,97200,80040,87460,105310,83970,61370,72940,63290,51920,55640,52970,56880
402,아이깨끗해리필,8800,8510,13650,29380,26210,16900,17040,17410,15900,17610,15790,13980,13160,14880,14140,13130,13280,12460,11800,12150,13480,14660,12050,12250,12140,11880,12260,12700,13560,11000,10560,11090,11300,12340,18310,30490
403,아이패치,10830,12410,11160,11650,11580,11070,10330,8980,9190,8680,10420,10670,10200,10330,9920,8620,10480,10630,10120,10410,11850,12200,10650,10230,10850,9780,15180,11600,14840,21610,23170,26930,18160,16160,11260,12380
404,베네피트프라이머,13640,16560,20680,16130,12020,9070,10770,9240,9590,12030,7510,7680,7150,5950,7020,8180,9510,9000,9830,8280,8240,7770,7130,7460,7880,7190,10770,9460,9350,10940,11860,10600,10750,11830,13270,9990
405,록시땅,81410,108290,77110,70250,65620,60640,66070,56600,67000,68520,75380,90660,114330,147460,112770,95440,71530,69610,76560,62820,66760,78990,91350,98830,136750,166780,118280,96020,70770,71210,81990,69140,63730,67670,79110,80820
406,루나컨실러,19050,19510,26970,22620,23050,20210,16710,13340,13030,14780,13970,14920,13800,12290,13700,14440,15100,13980,14460,16240,12940,13350,13900,17370,17900,16660,18610,20890,20370,17650,20070,16380,14380,14250,15230,12640
407,썬크림추천,11030,10360,12520,13090,20440,27790,33180,36400,18060,15130,10840,9350,8210,7880,9210,11470,24110,35200,32080,30950,25400,13420,8770,10330,8480,7890,9610,14830,21050,31530,34620,25590,25450,13460,10880,10960
408,제로이드크림,5170,8810,6200,3330,4860,4410,3200,2770,2530,2630,3560,4320,4220,5840,5040,3800,5010,3770,5350,4070,3210,3870,3980,6540,6360,19340,34660,26520,27520,20850,19990,15900,14820,16340,17820,18310
409,드라이샴푸,21420,22380,22230,20570,17900,20220,20410,56930,29010,24660,20770,24830,22730,18750,19550,18080,22440,20600,20110,20010,17770,16770,16920,25890,29820,25350,26440,22930,25760,21620,22320,25190,28560,49180,36580,32860
410,존바바토스아티산,23920,26360,20660,25180,16680,16170,19860,17870,19500,19030,15430,14590,16660,20080,14750,16660,16070,18940,25400,20960,18890,17310,17830,19230,18510,23860,21060,24380,23070,19820,22270,18570,20380,20860,17920,15370
411,미백순수22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18540,4560,92190,46250,36490,24530,27940,25020,16510,16160,17650,27680,30280,14970,20450,34300,12320
412,자빈드서울쿠션,0,0,2140,7470,17790,18390,20190,23530,17460,15000,8230,7990,18600,10650,10810,12640,13860,9400,10940,9150,10250,8770,8390,9870,13750,14200,12450,10780,8460,8120,8920,12380,9860,9590,9010,9020
413,치노시오야클렌징오일,21830,20560,41220,36540,35790,27920,28520,23720,20340,18710,16560,13990,10280,10490,9930,9750,9130,8380,9660,10290,15120,11900,9780,9010,7340,7060,8360,8100,7450,7500,8040,7830,6320,6040,4830,4760
414,아이오페맨올인원,10320,10420,9570,13680,12390,11910,11730,8640,8200,7270,8670,10160,10570,12320,12500,10810,10430,9650,8640,6650,6420,6110,6970,7440,7290,7650,9070,9160,7490,7740,8550,6310,5090,5350,5350,6210
415,스킨,16500,16510,20510,21040,26860,22280,21570,18680,18220,18490,18180,17780,19710,19020,20340,16280,17810,20280,18500,15850,17040,17370,15430,16440,15770,17770,23700,25420,25900,24860,23020,20550,20060,20030,16850,24300
416,입생로랑쿠션리필,6720,7130,7720,6250,4950,4290,3780,3940,3930,4110,4670,5120,4910,4380,4270,3820,4530,5030,4630,4870,4570,4760,5260,5950,6520,7220,8020,7400,7970,7810,9840,9140,7570,8290,8310,8700
417,선쿠션,3900,3100,4340,4870,7460,12230,21050,20940,12030,6950,3590,3300,2890,2690,3240,3930,7080,15260,19600,20220,18480,7240,3830,3510,2940,4300,4860,4970,8980,24350,32360,23740,17720,9700,6780,4360
418,청미정,35790,34320,40060,39790,49860,37490,38750,34560,33330,37450,44930,32390,35590,48190,55340,47170,47320,48400,47390,42970,47010,44900,40340,52390,32850,29440,32270,30330,29150,32940,32970,29450,29750,36760,34370,42030
419,샤넬쿠션,22560,27330,30360,29180,29670,18640,21060,17360,24240,23480,19040,18060,17920,21760,20210,19840,20550,17320,18110,25740,21920,23820,22320,20250,18870,23020,27940,24840,22980,20280,25640,22170,20240,21290,21150,21030
420,린스,10380,10450,11100,12470,12140,11280,11070,10730,10950,11890,12550,12570,11250,11420,10900,9580,16030,16210,27560,19140,19100,16900,10890,10230,10210,10530,11440,13230,16350,15260,15190,16140,17890,18440,12870,15300
421,도미나스크림,6640,8340,11440,14460,15930,17770,18960,12430,12350,17250,13630,15330,14620,16320,18660,18460,18930,19000,16090,17200,16300,14750,14650,10580,10090,9750,13020,13710,15470,17000,19080,19000,16770,17030,14020,11740
422,센카폼클렌징,9470,6930,7680,8080,8830,7780,7950,7690,7850,7150,6970,6140,5850,7600,7020,6080,6630,6070,6780,7670,8170,8540,7060,6950,7320,7590,7770,7830,7160,7680,11870,10940,10080,10370,9700,8450
423,질경이여성청결제,15490,17640,18980,18920,20790,18210,16510,14740,14710,12230,14590,12100,11180,12890,13280,11560,11500,9810,9880,8130,10470,12260,11400,11250,10380,10290,11550,13250,11120,11590,10080,10830,10040,9810,9250,7220
424,수제네일팁,610,990,860,770,1220,1680,1680,1690,2150,4180,4370,3860,4880,8500,9080,7180,6850,8600,7280,6220,7320,7270,6700,8690,7760,9110,9380,8120,7640,6580,5630,5400,6250,5900,5630,4490
425,나스섹스어필,20630,24580,30360,30790,26530,19490,16770,15380,19630,26540,18700,15810,16780,19940,19880,19590,16620,13480,11790,11410,12550,12390,12540,11140,10640,12350,13930,13240,12890,13710,16330,15160,14980,13910,11140,9440
426,퓌쿠션,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24070,41660,36920,49490,37110,24620,28720,22680,26280,25230,24550,34860
427,유리아쥬여성청결제,10170,10800,11730,12440,14010,11340,16080,10390,11540,11880,12820,10470,11090,13960,12510,10240,10470,8680,8870,9140,9010,9710,8110,7430,7450,8010,8490,8860,9200,7720,7820,8610,9150,10140,9690,8590
428,메디힐캘러스멀티골드리프팅크림,0,10,8240,27750,60550,84100,123260,116340,98910,65370,75010,78630,65380,51120,50500,54760,44370,37030,32990,22580,14300,15130,27630,24030,25250,25560,32090,21290,15220,15590,17490,14060,12650,12850,16880,15530
429,라네즈립슬리핑마스크,28870,19450,27430,20540,21450,16970,12540,7750,8790,10010,12830,13990,11680,15170,13840,12600,8570,7080,6210,4850,4510,5150,5050,6830,10480,14190,12720,11660,14900,7690,7160,5580,5360,5630,9040,11250
430,미용가위,12170,13390,14360,16700,26500,24350,19400,16420,15950,17530,17720,15130,14650,19890,20360,15710,16890,14970,15230,13720,16640,16560,13910,13120,12270,12640,15530,16800,16080,14670,18310,14070,16430,24150,12360,11500
431,구달청귤비타c세럼,3030,17280,26390,26210,66380,36730,32390,30500,18640,12950,14960,17940,19910,21520,19580,17630,22720,16320,16820,16520,15840,12530,12910,9370,10220,13500,12140,11970,26170,18070,16720,17280,11520,11170,16210,9470
432,에스티로더퓨처리스트,4240,3520,3620,3670,2250,1910,1610,1740,7530,10250,12060,13650,12900,12300,10880,11900,12490,9860,9060,7570,6820,6640,7650,8440,9860,8770,11310,10960,11210,9910,9500,8480,7690,9390,10830,10300
433,엘로엘블랑스틱,5200,5310,27780,29200,31540,19740,9690,980,510,2440,40,5440,6910,20790,5570,7790,8400,730,150,170,40,50,680,8380,5430,30160,32980,42540,30030,14710,8360,1550,850,100,3720,13340
434,아모스트리트먼트,7960,8460,8990,8790,8510,7850,8020,7260,7820,8790,7860,7260,7400,7670,7830,6770,7630,6770,7450,7350,8000,8050,6760,6920,5950,6240,7160,7400,8340,6760,7640,7970,7670,8100,7980,7570
435,블러셔,24690,22940,25790,26860,26310,19130,17970,13960,13890,14200,13210,11500,11570,11820,13250,10940,10630,9530,10010,9330,9370,10220,9890,14630,10560,9920,11040,11410,11220,10230,11690,10310,10510,11650,10490,10550
436,인셀덤오일미스트,3770,4690,6620,6720,6100,6850,5120,3650,3500,2810,3640,7540,9250,9330,8750,7030,7910,9280,9960,7430,6210,6110,6180,8640,8890,9930,11090,9350,8140,6770,6720,5160,4210,6580,6830,6370
437,온더바디바디워시,9160,8640,10700,11610,13190,10860,11990,11810,16100,17470,14210,10730,9940,10540,11250,7920,9490,8590,9860,10790,11710,11640,9160,8450,7510,7760,8620,8560,8790,8120,9880,10900,11730,11830,10180,9940
438,에이지투웨니스,83250,70980,79500,56480,41020,29130,25110,23400,21950,19340,20400,20980,24740,22080,20860,19440,19910,24150,20130,17240,16510,16440,18370,18710,25380,21910,22810,18780,22980,19850,23140,19050,16700,15520,18860,21280
439,니베아바디로션,11350,10290,7400,6820,7200,6610,4820,3280,2910,2470,4950,10330,10960,12540,10090,6490,6000,5290,4570,3400,2750,3630,4940,8530,10210,11040,10430,9050,7120,5580,5980,4550,3090,3510,5780,10480
440,린스,10380,10450,11100,12470,12140,11280,11070,10730,10950,11890,12550,12570,11250,11420,10900,9580,16030,16210,27560,19140,19100,16900,10890,10230,10210,10530,11440,13230,16350,15260,15190,16140,17890,18440,12870,15300
441,이니스프리그린티씨드세럼,8960,8560,8860,7710,7200,6600,9470,16670,7970,7750,8370,11260,11070,11530,9920,9980,16340,12870,11580,9860,8430,7080,9210,17740,10820,10500,11570,11110,9710,9640,15450,10260,8440,7540,7260,5390
442,설화수클렌징오일,6510,6490,6780,5890,4880,4360,4340,4410,4850,4530,5360,4980,5190,4520,4460,4580,5270,5800,5830,4980,5880,5270,5490,5300,5350,5180,6140,5900,5560,6890,8340,6440,6430,7080,6970,7220
443,프리메라오가니언스,10180,11860,15060,12100,10990,10650,10830,7190,7620,8640,12840,10500,9140,9400,11350,11480,10230,9160,9060,6560,6830,7770,9580,9150,11070,10940,12650,10840,9760,9420,9770,7440,6730,8040,8110,7980
444,니베아립밤,33480,34540,14090,16080,16750,13890,10240,6890,6520,8460,13990,22460,20410,21390,16520,10950,9070,7300,6920,4950,5200,6540,7970,16370,17190,18180,16980,14560,10030,8460,8610,7010,5740,8150,12750,19890
445,시드물,306420,278080,292470,280760,306460,303270,267850,248380,244350,246770,266470,243250,228340,243770,269970,205120,215210,213500,199200,190280,194830,197980,188150,191570,188270,185430,197550,196270,188250,181450,197390,165660,159330,183960,167730,184580
446,파운데이션추천,40620,40210,44990,39190,29720,26620,27520,21430,22290,23430,20280,21260,21570,23160,20480,21790,23660,20120,19820,16980,15710,16780,16300,17160,15450,14480,16740,18490,17570,19370,21270,18350,17710,18940,19480,19160
447,일리윤수분크림,2590,3110,3200,2730,2660,2920,3480,3840,4360,2430,4280,8510,5800,9110,8210,4890,7530,5920,7500,7320,9160,8310,5870,6430,9020,7630,7540,9340,6330,6700,6340,5130,3610,6310,5140,6950
448,크리니크치크팝,134710,29740,28610,25680,22750,23160,19730,15840,15160,16300,13730,14750,12290,13350,15230,17640,16050,13180,12260,13840,12060,13150,14330,12390,15660,16030,14650,14200,15820,14210,14210,12750,11540,13030,13410,13090
449,비욘드핸드크림,10900,14280,8390,7210,5850,5500,4430,2520,2590,2490,6480,12560,18950,25250,12240,12130,7530,6940,5080,3160,2700,4200,7600,12690,16650,20250,17240,16350,10270,8830,8460,5430,4440,5690,8650,15180
450,미나리세럼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,470,420,2980,2730,3990,1570
451,이니스프리노세범파우더,14040,13880,18650,17530,17150,20090,21500,21910,24090,19230,12070,11550,13690,9470,9550,10850,19610,23290,18010,20310,22110,13140,9350,19090,9070,8160,8220,8250,12850,13670,13640,15140,13380,14860,11610,6150
452,남자스킨로션,22700,24040,26480,26300,25750,24440,21890,16820,17400,18330,19440,21990,22590,27060,26420,14990,14080,11950,11610,11850,12720,12470,14510,19220,18540,18840,19660,20280,18030,17170,19320,14720,14850,18150,12060,12860
